Lap_Time,Driver,Track_Name,Vehicle_Name
84.9,Jason Plato,Anglesey Coastal,VW Scirocco 1.4 TSI (Mk III)
78.7,unknown,Anglesey Coastal,Vantage F1 Edition
89.7,Jason Plato,Anglesey Coastal,Vauxhall VXR8
85.9,Vicky Butler-Henderson,Anglesey Coastal,Volvo V60 Polestar
101.55,unknown,Anglesey International Gp,Alfa Romeo Giulia QV
101.18,AtomicDad,Anglesey International Gp,Ariel Atom 3.5 (314 PS)
95.2,unknown,Anglesey International Gp,Ariel Atom 4 (324 PS)
102.5,unknown,Anglesey International Gp,Aston Martin DBX 707
100.8,Chris Harris,Anglesey International Gp,Aston Martin V12 Vantage S
100.57,unknown,Anglesey International Gp,Audi TT RS Coupe (Mk III)
91.0,Oliver Webb,Anglesey International Gp,BAC Mono
100.68,unknown,Anglesey International Gp,BMW M2 (F87)
105.0,unknown,Anglesey International Gp,BMW M240i XDrive
100.16,unknown,Anglesey International Gp,BMW M3 Competition (F80)
99.0,Chris Harris,Anglesey International Gp,BMW M3 GTS
100.4,unknown,Anglesey International Gp,BMW M4 GTS
99.1,Chris Harris,Anglesey International Gp,C 63 AMG Coupe Black Series
100.6,unknown,Anglesey International Gp,Caterham 420 Cup
93.4,unknown,Anglesey International Gp,Dallara  Stradale Spider
92.9,unknown,Anglesey International Gp,Ferrari 296 GTB
96.9,unknown,Anglesey International Gp,Ferrari 488 GTB
92.2,Oliver Webb,Anglesey International Gp,Ferrari 488 Pista
101.7,unknown,Anglesey International Gp,Honda NSX (Mk II)
101.2,unknown,Anglesey International Gp,Jaguar F-Type SVR
109.0,MalcolmFeth,Anglesey International Gp,Lotus Elise Cup 250 (Mk III)
97.6,unknown,Anglesey International Gp,Maserati MC20
119.67,Gemma Viles,Anglesey International Gp,Mazda MX-5 1.5 (Mk IV)
97.9,unknown,Anglesey International Gp,McLaren 570S
95.6,unknown,Anglesey International Gp,McLaren 600LT Spider
95.7,unknown,Anglesey International Gp,McLaren 675LT Spider
93.05,Oliver Webb,Anglesey International Gp,McLaren 720S
93.65,unknown,Anglesey International Gp,McLaren 720S
95.4,unknown,Anglesey International Gp,McLaren Artura
94.25,Alexander West,Anglesey International Gp,McLaren P1
91.35,unknown,Anglesey International Gp,McLaren Senna (P15)
99.9,unknown,Anglesey International Gp,Mercedes-Benz AMG GT 63 S
101.73,unknown,Anglesey International Gp,Mercedes-Benz C 63 AMG S
104.49,Alasdair Meek,Anglesey International Gp,Mini John Cooper Works GP
121.4,unknown,Anglesey International Gp,Morgan Super 3
99.6,unknown,Anglesey International Gp,Porsche 718 Cayman GT4
97.9,unknown,Anglesey International Gp,Porsche 718 Cayman GT4 RS
99.03,unknown,Anglesey International Gp,Porsche 718 Cayman S
99.2,unknown,Anglesey International Gp,Porsche 911 Carrera S (992)
94.96,unknown,Anglesey International Gp,Porsche 911 GT3 
98.1,Chris Harris,Anglesey International Gp,Porsche 911 GT3 (991)
98.1,unknown,Anglesey International Gp,Porsche 911 GT3 (992)
96.1,Chris Harris,Anglesey International Gp,Porsche 911 GT3 RS 4.0 (997)
98.7,unknown,Anglesey International Gp,Porsche 911 R (991)
102.5,unknown,Anglesey International Gp,Renault Megane RS Trophy R
97.0,Cliff Jobson,Anglesey International Gp,TVR T350t Red Rose LW
109.9,unknown,Anglesey International Gp,Toyota GR 86 (Mk II)
72.5,unknown,Anglesey National,Abarth 500 EsseEsse
71.5,unknown,Anglesey National,Abarth Grande Punto
71.5,unknown,Anglesey National,Alfa Romeo MiTo 1.4 TB 16V
60.5,unknown,Anglesey National,Ariel Atom 3 (300 PS)
62.8,unknown,Anglesey National,Aston Martin DBS
65.3,unknown,Anglesey National,Aston Martin Rapide
63.6,unknown,Anglesey National,Aston Martin V12 Vantage
63.9,unknown,Anglesey National,Aston Martin V8 Vantage
63.6,unknown,Anglesey National,Aston Martin V8 Vantage S
63.0,unknown,Anglesey National,Audi R8 4.2 FSI Quattro (Mk I)
61.8,unknown,Anglesey National,Audi R8 V10 5.2 FSI (Mk I)
62.1,unknown,Anglesey National,Audi R8 V10 5.2 FSI Spyder
65.2,unknown,Anglesey National,Audi RS3 Sportback (8P)
63.8,unknown,Anglesey National,Audi RS5 (8T3)
66.3,unknown,Anglesey National,Audi RS6 Avant (C6)
65.5,unknown,Anglesey National,Audi TT-S Coupe (Mk II)
71.4,unknown,Anglesey National,BMW 123d Coupe
63.9,unknown,Anglesey National,BMW M3 (E92)
66.5,unknown,Anglesey National,BMW M5 Touring (E61)
70.4,unknown,Anglesey National,BMW X6 xDrive50i
66.3,unknown,Anglesey National,BMW Z4 sDrive35i
64.0,unknown,Anglesey National,C63 AMG Coupe  Pac..
63.2,unknown,Anglesey National,C63 AMG Coupe Black Series
63.2,unknown,Anglesey National,CLK 63 Black Series
60.1,unknown,Anglesey National,Caterham R500
61.5,unknown,Anglesey National,Chevrolet Corvette Z06 (C6)
59.9,unknown,Anglesey National,Chevrolet Corvette ZR1
65.8,unknown,Anglesey National,Continental Supersports
59.2,unknown,Anglesey National,Ferrari 458 Italia
75.2,unknown,Anglesey National,Fiat Panda 1.4 (Mk II)
66.4,unknown,Anglesey National,Ford Focus RS
67.5,unknown,Anglesey National,Ford Focus ST
70.6,unknown,Anglesey National,Ford Focus ST
59.4,unknown,Anglesey National,Gumpert Apollo
74.2,unknown,Anglesey National,Honda CR-Z
69.4,unknown,Anglesey National,Honda Civic Type-R (FN2)
67.0,unknown,Anglesey National,Jaguar XF SV8 (Mk I)
66.0,unknown,Anglesey National,Jaguar XFR (Mk I)
66.6,unknown,Anglesey National,Jaguar XJR
65.4,unknown,Anglesey National,Jaguar XKR
62.8,unknown,Anglesey National,Jaguar XKR-S (550 PS)
61.5,unknown,Anglesey National,KTM X-Bow
60.5,unknown,Anglesey National,Lamborghini Gallardo LP560-4
64.0,unknown,Anglesey National,Lancer Evo X GSR FQ-360
66.0,unknown,Anglesey National,Lexus IS F
61.9,unknown,Anglesey National,Lotus 2-Eleven
68.5,unknown,Anglesey National,Lotus Elise 1.6
65.3,unknown,Anglesey National,Lotus Elise SC
64.2,unknown,Anglesey National,Lotus Exige S (V6)
69.3,unknown,Anglesey National,Mazda MX-5 2.0 (Mk III)
68.1,unknown,Anglesey National,Mazda RX-8 (Type RS)
59.3,unknown,Anglesey National,McLaren MP4-12C
68.2,unknown,Anglesey National,Megane Sport F1-Team R26
65.8,unknown,Anglesey National,Mercedes-Benz C 63 AMG
64.4,unknown,Anglesey National,Mercedes-Benz E63 AMG
64.6,unknown,Anglesey National,Mercedes-Benz SL 63 AMG
60.6,unknown,Anglesey National,Mercedes-Benz SLS AMG
67.7,unknown,Anglesey National,Mini John Cooper Works
66.4,unknown,Anglesey National,Mitsubishi Lancer Evo X MR
67.1,unknown,Anglesey National,Nissan 350Z (313 PS)
65.2,unknown,Anglesey National,Nissan 370Z
60.6,unknown,Anglesey National,Nissan GT-R (R35)
70.5,unknown,Anglesey National,Opel Astra OPC
68.0,unknown,Anglesey National,Opel Insignia OPC (Mk I)
59.7,unknown,Anglesey National,Pagani Huayra
68.4,unknown,Anglesey National,Peugeot RCZ GT THP200
63.2,unknown,Anglesey National,Porsche 911 Carrera S
59.8,unknown,Anglesey National,Porsche 911 GT2 (997)
61.2,unknown,Anglesey National,Porsche 911 GT3 
59.7,unknown,Anglesey National,Porsche 911 GT3 RS
61.6,unknown,Anglesey National,Porsche 911 GT3 RS (997)
64.1,unknown,Anglesey National,Porsche Boxster S (981)
63.5,unknown,Anglesey National,Porsche Boxster Spyder
62.4,unknown,Anglesey National,Porsche Cayman R (987)
64.1,unknown,Anglesey National,Porsche Cayman S
64.3,unknown,Anglesey National,Porsche Cayman S (987)
68.7,unknown,Anglesey National,Renault Clio 197 Cup
68.7,unknown,Anglesey National,Renault Clio RS III Cup
69.6,unknown,Anglesey National,Renault Clio Sport F1 Team R27
65.3,unknown,Anglesey National,Renault Megane RS 265 Trophy
70.8,unknown,Anglesey National,Renault Twingo RS Cup (Mk II)
70.6,unknown,Anglesey National,Seat Ibiza Cupra 1.4 TSi 180
67.9,unknown,Anglesey National,Seat Leon Cupra R
71.3,unknown,Anglesey National,Skoda Fabia RS (Mk II)
64.3,unknown,Anglesey National,Subaru Cosworth Impreza CS400
66.3,unknown,Anglesey National,Subaru Impreza WRX STI (2.5)
69.4,unknown,Anglesey National,Toyota GT86
64.0,unknown,Anglesey National,V8 Vantage Roadster
68.4,unknown,Anglesey National,VW Golf GTI (Mk VI)
67.4,unknown,Anglesey National,VW Golf R (Mk VI)
68.6,unknown,Anglesey National,VW Scirocco 2.0 TSI (Mk III)
67.5,unknown,Anglesey National,Vauxhall VXR8
82.9,Uwe Sener,Anneau Du Rhin,Alpine A110 S (Mk II 300 PS)
86.7,Marcel Fassler,Anneau Du Rhin,Audi R8 V10 5.2 FSI (Mk I)
84.0,unknown,Anneau Du Rhin,BMW M3 CSL (E46)
85.6,unknown,Anneau Du Rhin,BMW M440i Gran Coupe (G26)
84.0,Uwe Sener,Anneau Du Rhin,BMW X3 M Competition (F97)
86.0,unknown,Anneau Du Rhin,BMW i4 M50
88.08,unknown,Anneau Du Rhin,Dodge Viper SRT-10 Roadster
88.07,unknown,Anneau Du Rhin,Ferrari 575 Maranello
85.46,unknown,Anneau Du Rhin,Ford GT (Mk I)
87.07,George Keller,Anneau Du Rhin,Lotus Elise 111S (Mk I)
81.2,unknown,Anneau Du Rhin,Mercedes-Benz SL 63 AMG (2022)
85.8,Marcel Fassler,Anneau Du Rhin,Nissan GT-R (R35)
77.8,Uwe Sener,Anneau Du Rhin,Porsche 911 Turbo  (992)
85.5,unknown,Anneau Du Rhin,Renault Megane RS Trophy
86.4,unknown,Anneau Du Rhin,VW Golf GTI Clubsport
99.5,unknown,Anneau Du Rhin 3.7 Km,Alpina B3 Touring (G21)
99.0,Uwe Sener,Anneau Du Rhin 3.7 Km,Alpine A110 S (Mk II 300 PS)
101.9,unknown,Anneau Du Rhin 3.7 Km,Audi RS4 Avant (B9)
104.5,unknown,Anneau Du Rhin 3.7 Km,BMW M135i xDrive (F40)
100.1,Uwe Sener,Anneau Du Rhin 3.7 Km,BMW X3 M Competition (F97)
106.5,Uwe Sener,Anneau Du Rhin 3.7 Km,Ford Fiesta ST (Mk VII)
92.6,Uwe Sener,Anneau Du Rhin 3.7 Km,Porsche 911 Turbo  (992)
67.2,Uwe Sener,Anneau Du Rhin Short,208 GTi Peugeot Sport Anniver..
56.03,Uwe Sener,Anneau Du Rhin Short,AMG GT Black Series
61.03,Uwe Sener,Anneau Du Rhin Short,Alfa Romeo Giulia GTAm
63.5,Uwe Sener,Anneau Du Rhin Short,Alfa Romeo Giulia QV
62.73,unknown,Anneau Du Rhin Short,Alpine A110 (Mk II)
60.78,unknown,Anneau Du Rhin Short,Aston Martin DBS Superleggera 
59.8,Uwe Sener,Anneau Du Rhin Short,Audi R8 V10 Plus (Mk II)
63.9,Uwe Sener,Anneau Du Rhin Short,Audi S5 Coupé (9T)
63.1,Uwe Sener,Anneau Du Rhin Short,Audi TT-S Coupe (Mk III)
63.2,Uwe Sener,Anneau Du Rhin Short,BMW M2 (F87)
62.42,unknown,Anneau Du Rhin Short,BMW M2 Competition (F87)
61.9,Uwe Sener,Anneau Du Rhin Short,BMW M4
60.07,Uwe Sener,Anneau Du Rhin Short,BMW M4 Competition xDrive
61.5,Uwe Sener,Anneau Du Rhin Short,BMW M6 Coupe Competition
63.7,Uwe Sener,Anneau Du Rhin Short,BMW X6 M
59.83,Uwe Sener,Anneau Du Rhin Short,Chevrolet Corvette Stingray
58.1,Uwe Sener,Anneau Du Rhin Short,Chevrolet Corvette Z06 (C7)
59.6,Uwe Sener,Anneau Du Rhin Short,Ferrari 488 GTB
56.93,unknown,Anneau Du Rhin Short,Ferrari 488 Pista
64.2,Uwe Sener,Anneau Du Rhin Short,Ford Focus RS
63.3,Uwe Sener,Anneau Du Rhin Short,Honda Civic Type R (FK2)
60.3,Uwe Sener,Anneau Du Rhin Short,Honda NSX (Mk II)
57.5,Uwe Sener,Anneau Du Rhin Short,Huracán Performante
61.4,Uwe Sener,Anneau Du Rhin Short,Jaguar F-Type SVR
62.4,Uwe Sener,Anneau Du Rhin Short,Jaguar F-type R AWD
60.45,unknown,Anneau Du Rhin Short,Jaguar XE SV Project 8
60.6,Uwe Sener,Anneau Du Rhin Short,Lamborghini Huracán LP 580-2
61.9,unknown,Anneau Du Rhin Short,Lamborghini Urus
67.4,Uwe Sener,Anneau Du Rhin Short,Mazda MX-5 2.0 (Mk IV)
58.6,Uwe Sener,Anneau Du Rhin Short,McLaren 720S
59.68,unknown,Anneau Du Rhin Short,Mercedes-Benz AMG GT 63 S
58.4,Uwe Sener,Anneau Du Rhin Short,Mercedes-Benz AMG GT R
62.9,Uwe Sener,Anneau Du Rhin Short,Mercedes-Benz C 63 AMG S Coupe
67.0,Uwe Sener,Anneau Du Rhin Short,Opel Corsa OPC (E)
60.6,Uwe Sener,Anneau Du Rhin Short,Porsche 911 Carrera S
59.1,Uwe Sener,Anneau Du Rhin Short,Porsche 911 GT3 
56.43,Uwe Sener,Anneau Du Rhin Short,Porsche 911 GT3 (992)
56.41,unknown,Anneau Du Rhin Short,Porsche 911 GT3 RS
60.5,Uwe Sener,Anneau Du Rhin Short,Porsche Boxster Spyder (981)
62.3,Uwe Sener,Anneau Du Rhin Short,Porsche Panamera 4S (Mk II)
62.0,Uwe Sener,Anneau Du Rhin Short,Porsche Panamera GTS
67.7,Uwe Sener,Anneau Du Rhin Short,Range Rover Sport SVR
63.31,Uwe Sener,Anneau Du Rhin Short,Toyota GR Yaris (Mk IV)
66.4,Uwe Sener,Anneau Du Rhin Short,Toyota GT86
62.26,Uwe Sener,Anneau Du Rhin Short,VW Golf R (Mk VIII)
60.53,Uwe Sener,Anneau Du Rhin Short,Vantage F1 Edition
140.0,unknown,Aragon,Porsche 911 GT3 RS
77.58,unknown,Aragon Motogp,BR Engineering Dallara BR1 AER
79.0,unknown,Aragon Motogp,Ginetta G60-LT-P1
121.9,Iván Fiestas,Aragon Motogp,KTM X-Bow
82.0,unknown,Aragon Motogp,Oreca 07
81.0,unknown,Aragon Motogp,Rebellion R-One AER
116.0,Tommy Rustad,Arctic Circle Raceway,Audi A3 2.0 TFSI (8P)
101.0,Tommy Rustad,Arctic Circle Raceway,Audi R8 4.2 FSI Quattro (Mk I)
109.0,Tommy Rustad,Arctic Circle Raceway,Dodge Ram SRT-10
109.7,Tommy Rustad,Arctic Circle Raceway,Ford Focus RS
96.29,unknown,Arctic Circle Raceway,Ford GT (Mk II 656 PS)
111.0,Tommy Rustad,Arctic Circle Raceway,Ford Mondeo ST220
110.2,Tommy Rustad,Arctic Circle Raceway,Honda Civic Type-R (FN2)
112.0,Tommy Rustad,Arctic Circle Raceway,Jaguar XJR
118.0,Tommy Rustad,Arctic Circle Raceway,Mazda 3 MPS
109.0,Tommy Rustad,Arctic Circle Raceway,Mazda RX-8
112.9,Tommy Rustad,Arctic Circle Raceway,Mini Cooper S
107.0,Tommy Rustad,Arctic Circle Raceway,Mitsubishi Lancer Evo VIII
110.0,Tommy Rustad,Arctic Circle Raceway,Opel GT
115.0,Tommy Rustad,Arctic Circle Raceway,Saab 9-3 1.9 TTiD 180 (Mk II)
116.0,Tommy Rustad,Arctic Circle Raceway,Skoda Octavia RS (1Z)
107.8,Tommy Rustad,Arctic Circle Raceway,Toyota Celica TS
119.0,Tommy Rustad,Arctic Circle Raceway,VW Golf R32 (Mk V)
160.0,Jeremy Clarkson,Area 27,Alfa Romeo Stelvio QV
146.0,Abbie Eaton,Area 27,BMW M3 (F80)
166.0,Richard Hammond,Area 27,Porsche Macan Turbo (440 PS)
182.0,James May,Area 27,Range Rover Velar SI6
124.91,unknown,Ascari,Audi RS7 Sportback
140.0,Peter Söderberg,Ascari Race Resort,McLaren 675LT
150.14,unknown,Ascari Race Resort,Porsche 911 Carrera 4 GTS
142.91,Daniel Schwerfeld,Ascari Race Resort,Porsche 911 GT3 RS (991)
157.16,unknown,Ascari Race Resort,Porsche Cayenne GTS
152.28,unknown,Ascari Race Resort,Porsche Cayman GTS (981)
153.68,unknown,Ascari Race Resort,Porsche Panamera GTS
123.54,James Abbott,Ascari Race Resort,Radical RXC V8
114.11,unknown,Assen Gp,Audi R8 V10 
133.1,unknown,Assen Gp,Audi TT RS Coupe (Mk III)
134.0,Vicki Butler Henderson,Assen Gp,BMW 535D (F10)
104.83,unknown,Assen Gp,Ferrari 488 Pista
110.81,unknown,Assen Gp,Ferrari F8 Tributo
108.0,unknown,Assen Gp,Huracán Performante
134.7,Vicki Butler Henderson,Assen Gp,Jaguar XF 3.0 V6 Diesel
110.48,unknown,Assen Gp,Lamborghini Huracán Evo
127.5,Vicki Butler Henderson,Assen Gp,Lotus Evora S
110.1,unknown,Assen Gp,McLaren 620R
111.41,unknown,Assen Gp,McLaren 720S
119.45,Kai Janssen,Assen Gp,Mitsubishi Lancer Evo IX GSR
161.81,Robin,Assen Gp,Peugeot 308 GTi (T7)
120.11,unknown,Assen Gp,Porsche 718 Cayman GT4
127.9,Vicki Butler Henderson,Assen Gp,Porsche 911 Carrera
109.23,unknown,Assen Gp,Porsche 911 GT3 RS
109.13,unknown,Assen Gp,Porsche 911 Turbo S (992)
54.81,unknown,Auto Club Speedway,Aston Martin DBS
54.34,unknown,Auto Club Speedway,Audi R8 4.2 FSI Quattro (Mk I)
56.39,unknown,Auto Club Speedway,BMW M3 (E92)
55.08,unknown,Auto Club Speedway,Chevrolet Corvette Z06 (C6)
53.43,unknown,Auto Club Speedway,Dodge Viper SRT-10 ACR
51.86,unknown,Auto Club Speedway,Lamborghini Gallardo LP560-4
60.0,unknown,Auto Club Speedway,Lotus Exige S 240
57.59,unknown,Auto Club Speedway,Mitsubishi Lancer Evo X MR
51.85,unknown,Auto Club Speedway,Nissan GT-R (R35)
50.94,unknown,Auto Club Speedway,Porsche 911 GT2 (997)
25.41,unknown,Auto Motor Und Sport Handling,Audi 100 S (Mk I 90 PS)
25.12,unknown,Auto Motor Und Sport Handling,BMW 1600-2
24.86,unknown,Auto Motor Und Sport Handling,BMW 2800
24.96,unknown,Auto Motor Und Sport Handling,Fiat 130 2900
25.28,unknown,Auto Motor Und Sport Handling,Ford Escort 1300 GT
24.96,unknown,Auto Motor Und Sport Handling,Jaguar XJ6 2.8
24.86,unknown,Auto Motor Und Sport Handling,Mercedes-Benz 280 SE (W108)
25.41,unknown,Auto Motor Und Sport Handling,NSU TT
24.76,unknown,Auto Motor Und Sport Handling,Opel Admiral 2800 E
24.86,unknown,Auto Motor Und Sport Handling,Opel Diplomat E (B)
25.28,unknown,Auto Motor Und Sport Handling,Opel Kadett Rallye 1100 SR
26.56,unknown,Auto Motor Und Sport Handling,Opel Rekord 1900 S
26.7,unknown,Auto Motor Und Sport Handling,Renault 16 TS
26.09,unknown,Auto Motor Und Sport Handling,Simca 1000 Rallye
26.2,unknown,Auto Motor Und Sport Handling,VW 411 LE
25.61,unknown,Auto Motor Und Sport Handling,VW K70 (90 PS)
63.0,unknown,Auto Motor Und Sport Snowy Handling Course,Audi Quattro (UR Quattro)
83.4,unknown,Auto Motor Und Sport Snowy Handling Course,Mercedes-Benz 500 SL
71.45,unknown,Auto Motor Und Sport Snowy Handling Course,Porsche 911 SC 3.0
76.5,unknown,Auto Motor Und Sport Snowy Handling Course,Porsche 944
73.9,unknown,Auto Motor Und Sport Snowy Handling Course,Renault 5 Turbo Phase II
66.55,unknown,Autobild Sportscars Snowy Track,Audi TT RS Coupe (Mk II)
69.39,unknown,Autobild Sportscars Snowy Track,Gallardo LP560-4 Spyder
70.0,unknown,Autobild Sportscars Snowy Track,Mitsubishi Lancer Evo X MR
67.49,unknown,Autobild Sportscars Snowy Track,Nissan GT-R (R35)
62.7,unknown,Autobild Sportscars Snowy Track,Porsche 911 Turbo
69.62,unknown,Autobild Sportscars Snowy Track,Subaru WRX STI sedan
95.3,unknown,Autobild Sportscars Snowy Track (2018),Audi RS3 (8V facelift)
99.86,unknown,Autobild Sportscars Snowy Track (2018),BMW M140i xDrive
93.72,unknown,Autobild Sportscars Snowy Track (2018),Ford Focus RS
94.91,unknown,Autobild Sportscars Snowy Track (2018),Mercedes-Benz A 45 AMG
81.7,unknown,Autocar Dry Handling Track,Abarth 500
72.7,unknown,Autocar Dry Handling Track,Alfa Romeo Giulia QV
83.9,unknown,Autocar Dry Handling Track,Alfa Romeo MiTo 1.4 TB 16V
71.2,unknown,Autocar Dry Handling Track,Alpina B8 Gran Coupe
68.9,unknown,Autocar Dry Handling Track,Ariel Atom 4 (324 PS)
68.4,unknown,Autocar Dry Handling Track,Ariel Atom 500 V8
76.9,Nic Cackett,Autocar Dry Handling Track,Ariel Nomad
71.8,unknown,Autocar Dry Handling Track,Aston Martin DBS Superleggera 
78.0,unknown,Autocar Dry Handling Track,Aston Martin V8 Vantage
71.4,unknown,Autocar Dry Handling Track,Aston Martin Vantage  (Mk II)
86.5,unknown,Autocar Dry Handling Track,Audi A3 1.8 TFSI
80.8,unknown,Autocar Dry Handling Track,Audi A4 3.0 TDI quattro (B7)
79.9,unknown,Autocar Dry Handling Track,Audi A5 3.0 TDI quattro (8T3)
73.5,unknown,Autocar Dry Handling Track,Audi R8 4.2 FSI Quattro (Mk I)
73.0,unknown,Autocar Dry Handling Track,Audi R8 V10 5.2 FSI (Mk I)
71.7,unknown,Autocar Dry Handling Track,Audi R8 V10 5.2 FSI Plus
74.4,Matt Prior,Autocar Dry Handling Track,Audi RS3 Sportback (8V)
76.9,unknown,Autocar Dry Handling Track,Audi RS4 (B7)
74.4,unknown,Autocar Dry Handling Track,Audi RS4 Avant (B8)
74.2,unknown,Autocar Dry Handling Track,Audi RS5 (8T3)
72.8,unknown,Autocar Dry Handling Track,Audi RS6
80.2,unknown,Autocar Dry Handling Track,Audi TT 2.0 TFSI (Mk II)
75.1,unknown,Autocar Dry Handling Track,Audi TT RS Coupe (Mk II)
80.6,unknown,Autocar Dry Handling Track,BMW 123d Coupe
77.9,unknown,Autocar Dry Handling Track,BMW 330d (E90 facelift E90)
82.9,unknown,Autocar Dry Handling Track,BMW 530d (E60 231 PS)
79.1,unknown,Autocar Dry Handling Track,BMW 545e xDrive (G30 facelift)
80.3,unknown,Autocar Dry Handling Track,BMW 730d
75.9,unknown,Autocar Dry Handling Track,BMW M135i (F20)
72.5,Matt Prior,Autocar Dry Handling Track,BMW M4
69.2,unknown,Autocar Dry Handling Track,BMW M4 CSL
70.2,unknown,Autocar Dry Handling Track,BMW M4 Competition Coupe
76.2,unknown,Autocar Dry Handling Track,BMW M5 (E60)
74.1,unknown,Autocar Dry Handling Track,BMW M5 (F10)
69.9,unknown,Autocar Dry Handling Track,BMW M5 CS
82.0,unknown,Autocar Dry Handling Track,Bentley Brooklands
71.9,unknown,Autocar Dry Handling Track,Bentley Continental GT Speed
75.5,unknown,Autocar Dry Handling Track,Bentley Continental GT-3 R
79.6,unknown,Autocar Dry Handling Track,Bentley Flying Spur (Mk II)
72.2,unknown,Autocar Dry Handling Track,C63 AMG Coupe Black Series
81.9,unknown,Autocar Dry Handling Track,Cadillac CTS 3.6 V6
70.2,unknown,Autocar Dry Handling Track,Caterham 420 Cup
70.0,unknown,Autocar Dry Handling Track,Chevrolet Corvette Stingray
71.6,unknown,Autocar Dry Handling Track,Chevrolet Corvette Stingray
88.75,unknown,Autocar Dry Handling Track,Citroen C-Crosser HDI 155FAP
84.2,unknown,Autocar Dry Handling Track,Citroen DS3 Racing
67.9,unknown,Autocar Dry Handling Track,Dallara  Stradale Spider
63.6,unknown,Autocar Dry Handling Track,Ferrari 296 GTB
69.5,unknown,Autocar Dry Handling Track,Ferrari 430 Scuderia
68.9,unknown,Autocar Dry Handling Track,Ferrari 458 Italia
68.3,unknown,Autocar Dry Handling Track,Ferrari 458 Speciale
68.0,unknown,Autocar Dry Handling Track,Ferrari 488 GTB
65.3,unknown,Autocar Dry Handling Track,Ferrari 488 Pista
72.7,unknown,Autocar Dry Handling Track,Ferrari 599 GTB Fiorano
69.3,unknown,Autocar Dry Handling Track,Ferrari 812 Superfast
73.2,unknown,Autocar Dry Handling Track,Ferrari California GT
68.6,unknown,Autocar Dry Handling Track,Ferrari F12 Berlinetta
70.0,unknown,Autocar Dry Handling Track,Ferrari F430
63.6,unknown,Autocar Dry Handling Track,Ferrari SF90 Stradale
79.3,unknown,Autocar Dry Handling Track,Ford Fiesta ST
76.7,unknown,Autocar Dry Handling Track,Ford Focus RS
76.7,Matt Prior,Autocar Dry Handling Track,Ford Focus ST
83.4,unknown,Autocar Dry Handling Track,Ford Focus ST
79.5,unknown,Autocar Dry Handling Track,Ford Mustang Mach-E GT
86.3,unknown,Autocar Dry Handling Track,Honda CR-Z
76.1,Autocar,Autocar Dry Handling Track,Honda Civic Type R (FK2)
70.7,unknown,Autocar Dry Handling Track,Honda NSX (Mk II)
65.3,unknown,Autocar Dry Handling Track,Huracán Performante
75.2,unknown,Autocar Dry Handling Track,Jaguar F-Type S Coupe
77.0,unknown,Autocar Dry Handling Track,Jaguar XFR (Mk I)
89.4,unknown,Autocar Dry Handling Track,Kia Sorento 2.2 CRDi A/T
65.2,unknown,Autocar Dry Handling Track,Lamborghini Aventador SVJ
71.0,unknown,Autocar Dry Handling Track,Lamborghini Gallardo LP560-4
